customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,effective_to_date
9547.71004,34919,82,14,99,277.871312,20110215
8110.704417,76879,101,20,44,487.102627,20110214
7379.456823,61584,61,18,93,205.294927,20110121
6612.617859,28792,185,34,20,1166.603776,20110214
7452.233634,0,105,27,42,504.0,20110217
2686.535218,26713,71,22,69,142.695319,20110218
4470.181084,0,129,2,72,928.8,20110123
10348.01348,34244,87,14,34,417.6,20110123
11790.49617,25251,66,13,43,316.8,20110103
4566.123651,0,68,19,53,326.4,20110208
5905.971667,59848,73,5,98,131.614733,20110222
7492.055949,39815,64,17,68,91.391245,20110116
3427.154407,58840,86,25,44,73.27252,20110227
5181.620895,97131,64,5,80,307.2,20110203
4686.469674,58089,118,31,83,566.4,20110212
2710.12066,0,71,7,87,340.8,20110111
4313.34397,0,126,2,96,656.57161,20110202
4755.36505,21808,119,0,71,571.2,20110201
36516.0456,89771,114,5,83,432.409662,20110227
7792.067056,36776,65,21,21,240.186527,20110103
2549.998419,31213,65,0,29,312.0,20110222
7521.282545,0,115,33,0,987.293841,20110213
11510.36033,0,61,11,39,439.2,20110217
7999.251628,0,107,13,17,513.6,20110201
7927.182997,32555,68,32,72,86.912677,20110111
21123.1166,0,69,15,9,496.8,20110210
2453.570794,29735,69,3,92,331.2,20110209
2981.549197,80590,74,26,3,97.928632,20110117
5110.755667,22565,132,0,20,633.6,20110223
5351.853544,54817,137,24,28,209.504391,20110218
9015.819465,0,62,26,34,42.642554,20110208
5903.612641,55393,74,15,6,2.173552,20110109
8852.734284,0,83,12,97,597.6,20110116
13333.38849,75634,110,13,52,432.805382,20110122
8658.863813,62464,109,23,45,400.181882,20110207
4871.15057,72648,61,0,78,120.850664,20110121
5279.198664,77167,66,15,99,137.086695,20110110
6689.022728,56980,84,33,70,599.000883,20110213
5244.550942,27444,66,21,88,313.931213,20110209
6688.857444,57289,86,21,88,562.224942,20110110
8408.308374,84091,105,18,48,380.560266,20110203
2052.948967,0,67,33,21,806.180375,20110202
10592.58753,59590,136,15,67,460.266881,20110109
2913.493264,89672,72,7,92,309.568636,20110201
5243.446345,96535,66,11,85,271.074379,20110120
14191.59699,25575,117,10,41,561.6,20110214
9426.384787,38910,78,3,78,20.209679,20110205
4521.190551,39426,114,33,12,412.884282,20110117
3579.023825,28304,91,10,30,655.2,20110124
6285.15476,52210,80,6,74,384.0,20110228
7844.252972,0,102,20,46,273.945412,20110131
8283.843281,94851,104,6,33,190.998822,20110224
2436.397813,0,67,16,92,399.0564,20110225
2538.62632,18608,71,13,24,340.8,20110217
7304.395148,41025,92,22,92,20.374393,20110218
32474.76977,71449,102,17,7,734.4,20110122
6674.455913,92653,83,15,80,456.519419,20110129
33473.34946,33190,106,18,95,508.8,20110111
6459.640942,24290,82,15,84,393.6,20110108
4605.036646,22571,63,29,51,302.4,20110128
5686.743252,26409,71,30,70,475.166267,20110131
6608.165971,21616,93,4,41,944.854655,20110103
7158.530736,36463,92,8,25,441.6,20110220
10179.71704,14290,271,20,40,1300.8,20110105
5052.381573,34645,69,1,2,220.446667,20110114
5201.357604,67001,131,7,36,463.425687,20110218
8632.783576,96200,107,9,45,513.6,20110220
7350.930502,69241,93,2,63,111.250449,20110120
7690.159642,55843,64,3,80,307.2,20110112
8259.1108,20305,76,14,63,496.477418,20110201
2317.282049,0,68,10,81,489.6,20110116
8929.611119,44329,112,25,58,537.6,20110103
4854.362069,44279,61,32,7,292.8,20110127
2659.70565,0,87,4,4,420.041981,20110219
8750.222052,34695,113,1,60,100.323765,20110120
5054.780543,79297,64,34,64,72.760316,20110211
2199.516645,0,62,29,72,297.6,20110116
5715.312991,84183,72,29,86,255.565349,20110102
9566.839884,53375,79,20,92,127.322656,20110117
10094.13003,32046,127,28,23,475.599472,20110129
5444.793941,91393,67,19,54,460.551521,20110126
2582.408525,76731,64,2,68,201.455005,20110214
50568.25912,82081,249,1,62,753.760098,20110228
3484.247842,51337,88,3,70,72.543171,20110125
5555.830205,74015,72,12,61,471.443077,20110206
4173.140695,0,117,10,37,842.4,20110210
2897.494724,0,77,19,17,554.4,20110227
8044.511759,68849,67,9,67,252.699037,20110112
7716.997859,37376,99,34,52,65.548725,20110121
2274.669484,0,64,12,25,621.968062,20110105
8658.863813,62464,109,23,45,400.181882,20110207
11260.90364,88304,95,2,17,276.467811,20110131
16414.04415,0,112,11,9,682.422936,20110206
20018.20459,65900,62,17,41,297.6,20110101
4698.759935,0,67,27,71,321.6,20110101
9002.117386,61374,113,5,27,210.100003,20110225
25030.89457,0,110,1,53,528.0,20110122
3102.998522,31841,78,24,11,126.857228,20110225
2587.107864,27861,65,22,67,312.0,20110215
4983.61893,0,83,22,0,736.00483,20110208
6265.343299,0,84,18,25,481.025786,20110113
7233.540011,94550,90,0,93,432.0,20110108
5357.260833,39604,68,2,21,63.127223,20110104
11130.11974,42928,93,20,65,651.623195,20110125
2610.369217,54737,66,3,86,391.970334,20110118
7452.543017,0,68,14,46,489.6,20110121
6352.961129,80587,78,7,5,276.191729,20110127
14585.37736,0,194,26,10,931.2,20110106
17292.93538,80028,86,34,37,114.02307,20110207
4254.620669,11904,61,34,11,292.8,20110203
9621.72619,54872,121,9,50,580.8,20110210
14260.91441,0,99,2,30,204.121476,20110102
7756.307652,0,74,24,63,532.8,20110202
5875.212734,46417,74,16,14,164.746184,20110113
4946.960039,46239,67,17,1,6.395416,20110221
2660.009874,0,73,18,61,350.4,20110225
2372.289378,25550,61,28,13,439.2,20110218
15613.95173,27514,197,12,97,1367.199081,20110119
7803.503824,84417,98,5,32,139.714897,20110123
10346.11154,55906,86,26,3,58.469264,20110209
4960.548942,21638,65,9,81,468.0,20110203
7099.574987,16121,65,5,85,312.0,20110103
24442.29656,36261,68,3,71,16.800832,20110204
13466.92071,11432,119,11,9,571.2,20110223
2598.061204,62566,65,4,3,48.344273,20110211
2886.451602,10312,78,10,63,486.278557,20110120
2566.398498,67778,64,17,17,171.287759,20110220
6252.3631,92895,77,5,2,43.14147,20110213
5174.689686,55290,65,26,33,13.874775,20110102
9263.179837,23377,116,15,19,556.8,20110102
4834.710493,38713,66,31,69,316.8,20110131
2361.742243,0,66,17,92,145.896438,20110130
2674.730716,56342,69,12,89,331.2,20110215
16159.54237,29593,137,15,52,657.6,20110130
26197.41498,18495,113,10,15,542.4,20110115
2664.242814,82887,66,22,4,420.374805,20110107
15162.06565,71366,94,23,56,265.216633,20110105
22332.43946,49078,97,10,3,484.013411,20110111
4995.1712,10787,71,33,25,697.798804,20110111
16109.75353,0,73,12,42,350.4,20110214
4957.404306,10194,65,34,35,312.0,20110203
2866.779811,81763,72,22,12,518.4,20110122
8719.896238,59763,73,4,31,350.4,20110226
22448.68617,0,78,7,63,561.6,20110130
6864.647514,96832,85,19,23,408.0,20110207
4980.18765,21135,130,14,59,678.946216,20110202
2312.328541,16143,62,3,73,32.114117,20110131
5555.830205,74015,72,12,61,471.443077,20110206
26763.82631,84178,74,34,80,12.588784,20110122
2471.441785,0,70,32,14,504.0,20110105
17759.38575,0,63,10,19,661.7151,20110210
14628.49627,63936,189,4,29,765.012123,20110219
5801.828142,0,83,17,28,597.6,20110120
5209.945549,37940,129,11,36,512.542299,20110216
2814.438036,30703,70,15,58,336.0,20110120
5417.744055,54898,69,25,32,176.242159,20110109
16775.80883,89030,139,31,62,49.566591,20110105
7980.304624,15630,115,8,60,656.775467,20110215
5107.163002,35625,65,10,56,288.572108,20110126
2690.781969,48329,67,9,70,470.386291,20110109
4254.620669,11904,61,34,11,292.8,20110203
4643.413135,12261,125,26,80,600.0,20110225
6217.258012,0,86,15,94,39.730199,20110124
11373.98852,87810,94,15,26,225.641724,20110112
10861.71019,64744,139,5,34,41.308429,20110217
8569.36439,0,117,13,11,957.134978,20110209
16069.95283,60735,135,11,59,571.695889,20110112
2410.355726,0,67,5,53,482.4,20110107
14057.42125,36261,118,14,78,1197.713861,20110110
4872.577302,0,135,32,33,648.0,20110124
9031.214859,0,122,15,47,650.52179,20110223
2993.117683,23277,77,14,68,369.6,20110221
5846.520588,50320,73,24,6,297.738909,20110119
2589.43003,49675,65,10,54,312.0,20110123
6558.880167,19508,61,22,59,292.8,20110111
8105.996039,20815,110,7,35,528.0,20110224
7232.609391,46621,61,20,31,30.448249,20110203
13599.92487,22775,184,6,10,883.2,20110204
5093.379714,91814,63,30,99,167.037619,20110106
6047.02516,20396,76,15,60,364.8,20110219
7172.070153,73836,182,8,35,553.385695,20110113
3438.949322,55910,86,4,3,324.348688,20110222
5418.463878,43054,68,5,41,326.4,20110119
7824.492263,64543,65,1,84,200.177163,20110223
7930.602564,75988,67,0,40,200.54531,20110127
9321.284825,0,64,26,99,572.522796,20110102
2775.080095,29051,73,31,79,153.200014,20110122
5792.666316,87382,72,26,65,345.6,20110127
3596.83011,30694,91,22,23,436.8,20110217
14713.52329,0,85,4,18,877.034575,20110107
44520.13577,49259,144,35,36,820.431905,20110126
3071.784639,47528,77,10,73,277.582137,20110222
8471.292552,70624,106,6,52,49.234943,20110110
7205.019561,0,64,27,62,505.975326,20110212
11154.67599,31409,93,10,50,381.960657,20110128
10168.27175,35504,128,4,86,404.303518,20110210
5688.20499,44833,72,24,59,345.6,20110114
5272.932008,24423,67,5,62,321.6,20110222
13799.05459,0,127,20,31,609.6,20110223
4167.994667,0,69,22,98,433.959806,20110202
4242.69282,0,61,5,51,439.2,20110216
5736.45893,96917,71,31,16,373.047039,20110202
2679.686625,84450,68,18,12,291.257059,20110108
11828.61437,0,111,4,8,1018.808223,20110227
11905.06754,0,115,19,39,840.179082,20110224
4212.8026,10097,110,17,69,218.635593,20110101
5553.18672,33255,138,0,20,662.4,20110210
26538.57925,94132,73,31,68,350.4,20110118
6511.467626,42602,85,7,75,63.161647,20110113
4730.355248,17250,62,16,90,175.528642,20110216
2908.020838,74212,73,16,26,188.878749,20110115
4821.156466,85756,61,18,74,117.036869,20110202
2248.449633,24910,63,7,63,347.857619,20110129
5232.454958,41596,66,12,12,316.8,20110207
2557.585549,72202,63,12,13,453.6,20110207
5871.175279,33967,76,0,60,364.8,20110126
3681.978995,77951,93,28,46,19.668633,20110131
5918.066128,77521,73,6,66,350.4,20110204
16152.90489,0,109,12,66,852.460341,20110221
4984.618655,86305,62,1,99,80.73124,20110111
6637.228238,0,92,4,83,662.4,20110216
5979.724161,57693,76,16,56,547.2,20110207
7736.457821,0,112,6,37,78.975117,20110219
5644.474853,33137,74,16,8,472.500375,20110209
6944.739992,0,68,24,31,489.6,20110103
7373.225991,44938,183,7,37,2069.309854,20110101
13979.09014,33617,117,6,12,761.722334,20110131
2395.968567,38460,61,11,98,191.365686,20110218
2387.858281,0,67,23,88,482.4,20110213
4883.335068,40171,123,13,23,576.880144,20110214
20496.69426,0,64,10,72,307.2,20110127
2491.317024,36631,62,30,77,67.530904,20110129
7372.230729,74335,187,3,4,896.436023,20110124
12625.27947,79421,104,2,85,115.126739,20110104
5261.419836,38466,68,18,5,204.685796,20110205
4895.811925,54495,61,7,3,182.350945,20110205
4034.926461,0,112,8,28,806.4,20110223
10179.71704,14290,271,20,40,1300.8,20110105
17497.52201,0,73,9,94,350.4,20110228
10569.62547,45776,89,2,17,95.95081,20110201
7842.865664,94263,98,33,78,112.420211,20110204
7942.448548,12181,108,10,19,591.511506,20110208
17002.02246,97268,85,23,88,35.278648,20110112
2602.212965,28995,67,28,42,321.6,20110201
4112.841668,25030,113,16,97,542.4,20110221
5213.068893,12613,70,6,81,336.0,20110116
2292.791874,0,64,18,30,460.8,20110206
3933.813993,25927,103,6,20,674.973614,20110123
9234.277026,0,134,29,43,643.2,20110224
4650.063763,28215,65,15,26,468.0,20110110
3954.344534,18375,103,8,50,535.080276,20110225
6953.952351,43221,87,33,51,398.735257,20110227
2876.775085,0,84,4,29,849.011958,20110219
6265.343299,0,84,18,25,481.025786,20110113
3145.456489,52082,79,2,47,379.2,20110207
2688.878609,50719,68,10,28,394.248334,20110216
4749.127521,0,123,33,35,590.4,20110110
8364.502793,0,110,7,40,528.0,20110116
3450.328786,39248,87,27,22,386.765125,20110107
2935.838245,0,82,11,35,590.4,20110206
2772.502139,68463,70,19,67,336.0,20110115
3963.40327,38096,99,3,28,475.2,20110212
8062.546117,42124,101,3,78,484.8,20110214
7805.31287,21073,106,25,54,508.8,20110127
4855.773614,24149,61,15,10,292.8,20110207
2886.451602,10312,78,10,63,486.278557,20110120
2724.430809,0,77,15,31,404.82483,20110107
9976.24549,74115,63,24,24,275.349481,20110221
3755.260251,34624,95,28,66,270.370335,20110224
9642.214529,36108,128,5,35,614.4,20110222
4573.998134,0,127,22,53,914.4,20110105
4017.055485,0,118,23,54,959.849922,20110129
12052.88693,43184,102,6,81,376.836888,20110113
2525.419695,0,67,9,37,146.301396,20110118
8207.777598,35349,102,7,2,489.6,20110112
4569.8758,0,124,32,75,250.723005,20110125
16979.79757,35095,73,25,56,525.6,20110117
18061.91837,13164,70,0,45,75.393383,20110105
5191.047011,0,141,7,32,676.8,20110214
6271.315156,94880,79,18,73,347.595108,20110114
4619.449922,95301,114,34,43,547.2,20110103
8571.480718,56202,107,19,33,513.511091,20110123
3245.479985,35592,82,34,38,496.805418,20110117
12489.21197,0,113,4,13,542.4,20110203
3799.746262,0,102,1,99,489.6,20110111
10004.74874,0,89,6,55,640.8,20110127
5577.669457,11097,73,26,50,350.4,20110117
16705.10312,74900,208,31,63,998.4,20110119
31864.8589,23576,89,8,72,383.508096,20110208
3708.811428,23393,95,26,37,456.0,20110127
7203.133626,0,95,3,29,149.843223,20110110
2649.658715,0,73,3,93,350.4,20110203
6991.614179,66346,87,15,7,78.179743,20110209
3380.712383,58109,86,9,6,412.8,20110227
20096.89337,92766,71,17,15,379.029102,20110101
24706.92011,26307,73,26,1,313.192439,20110107
7416.466665,0,69,6,52,238.057939,20110116
5605.380417,21171,72,2,40,345.6,20110121
13749.37083,82753,114,3,42,264.666921,20110109
2203.588481,0,64,8,12,757.206098,20110114
3369.71211,39754,85,2,35,62.282034,20110110
7296.493236,0,67,29,88,321.6,20110101
7840.646748,0,76,17,34,364.8,20110124
14837.50253,0,70,18,46,712.619939,20110204
7441.004843,91915,186,0,91,93.56694,20110212
11981.98481,21514,62,0,59,257.248789,20110120
4163.04081,43276,104,16,11,499.2,20110212
8054.982035,75531,102,2,13,489.6,20110118
22658.53652,23665,67,19,50,404.817249,20110125
4048.722426,0,118,9,26,566.4,20110220
10288.92495,96337,127,19,12,609.6,20110115
21920.81339,60180,183,14,70,988.533256,20110127
16468.22079,0,63,4,52,685.12694,20110127
5167.357134,30376,66,26,16,316.8,20110123
5757.442258,88997,72,9,71,174.041566,20110131
2487.777024,69236,63,31,83,110.868874,20110221
14594.45235,27627,63,10,43,453.6,20110101
5320.343098,77524,68,12,95,64.799325,20110212
2442.200921,75449,61,3,31,130.775164,20110212
5142.389806,35666,131,12,76,312.110029,20110115
2511.944048,17658,65,10,44,312.0,20110115
2629.315549,0,71,0,44,340.8,20110119
2449.128459,20567,72,24,76,345.6,20110108
4061.997378,30061,104,4,22,499.2,20110127
5252.511788,0,74,32,62,532.8,20110122
4372.194536,20354,116,23,0,556.8,20110123
15320.21872,36637,192,28,52,921.6,20110102
9657.579498,0,131,34,61,628.8,20110131
2472.469209,63860,62,26,81,208.598246,20110120
6191.402312,0,199,4,29,955.2,20110206
13583.6249,58544,114,19,48,769.788818,20110105
27528.31132,54586,76,1,91,122.590766,20110106
2952.581331,57248,74,31,17,355.2,20110215
4949.389491,0,134,15,3,964.8,20110206
8209.924674,66037,69,2,83,69.004181,20110130
4170.687348,29462,107,28,23,513.6,20110117
20600.23958,64541,86,16,43,256.279637,20110218
2858.087414,27382,71,33,35,134.104322,20110111
6282.082435,32311,79,10,23,207.289724,20110105
2776.842204,23830,76,24,22,364.8,20110204
14194.15441,88178,70,32,78,336.0,20110213
9726.551005,72236,80,2,29,518.064733,20110101
8099.466122,0,112,19,42,438.812143,20110207
5020.473987,67890,63,23,26,174.08854,20110129
4834.710493,38713,66,31,69,316.8,20110131
17625.53763,77803,63,30,18,217.554695,20110125
11009.13049,51643,283,16,43,1358.4,20110124
4502.207001,46402,113,7,2,476.385575,20110125
10570.7888,92044,132,7,77,617.288574,20110221
10614.64457,16040,96,29,93,611.476898,20110113
11436.42994,0,135,12,84,980.52817,20110115
4458.113369,17622,65,1,36,312.0,20110102
5558.31428,0,188,5,61,2156.011022,20110220
5169.49937,12430,73,22,13,350.4,20110226
7840.165778,58414,210,7,24,1008.0,20110114
24108.30057,17257,70,1,88,551.132139,20110128
5638.046345,70492,70,29,82,328.362698,20110205
7680.147853,68229,96,11,41,460.8,20110101
8409.067687,33397,106,31,15,508.8,20110223
12341.83389,72503,106,29,99,295.821353,20110113
2611.128028,90349,64,31,77,435.7186,20110220
6081.481291,0,87,24,23,626.4,20110225
4416.345862,25480,117,26,49,486.545439,20110104
10932.21496,72462,68,8,70,272.737308,20110219
5427.174517,27677,72,10,82,345.6,20110211
6190.316839,25743,79,13,63,596.2476,20110126
4523.752381,74935,112,15,62,192.859737,20110213
2482.38724,0,71,13,50,511.2,20110119
6903.946532,15921,92,9,12,571.549745,20110205
21740.02913,30095,136,0,94,652.8,20110103
37939.48817,20587,106,14,21,363.77598,20110131
31215.68581,0,117,9,12,1227.822079,20110106
8482.456771,29628,106,29,45,763.2,20110130
8490.284985,28677,78,3,30,131.515739,20110123
8886.610685,87094,113,20,17,64.894362,20110106
4670.953723,0,64,25,89,181.810486,20110215
10209.9339,43736,128,0,88,614.4,20110124
4118.588554,69379,103,14,79,494.4,20110128
7409.586372,80415,62,24,15,281.372658,20110129
3803.79853,26050,97,4,51,465.6,20110101
12157.32992,57449,103,6,28,494.4,20110227
28119.28723,68211,99,9,21,475.2,20110121
8219.358756,28445,103,18,72,427.762841,20110216
4803.24007,37313,62,34,39,246.57631,20110106
10865.86075,0,110,27,48,1066.913401,20110214
3425.73115,29194,89,28,31,424.466821,20110117
8609.158215,79090,107,2,74,289.040734,20110114
4605.036646,22571,63,29,51,302.4,20110128
18634.72656,0,139,16,33,1066.63167,20110217
3465.52691,48744,86,3,59,412.8,20110215
2478.180205,0,71,24,32,511.2,20110108
5792.439588,29530,74,31,79,222.478994,20110216
5548.031892,67798,69,1,78,331.2,20110113
3443.301126,16208,93,22,20,446.4,20110131
4529.072491,94757,112,0,25,5.453269,20110220
5597.12496,37995,139,16,50,667.2,20110127
2616.613903,72302,66,6,27,316.8,20110225
10506.88413,37934,137,2,58,385.440163,20110214
10758.65568,19382,94,31,18,676.8,20110119
5498.661301,33191,70,9,80,443.53718,20110122
2791.880258,72389,70,3,76,206.158416,20110127
5176.157299,91475,64,28,35,73.295606,20110125
8166.878898,0,111,2,29,799.2,20110128
4267.076892,43682,107,12,73,148.003496,20110226
5217.513287,39854,66,6,4,261.930545,20110217
7807.216137,52162,99,1,63,251.152889,20110124
5058.927182,0,134,32,27,643.2,20110224
7772.579276,74755,195,10,10,1404.0,20110115
11533.96706,85339,95,6,43,392.7457,20110213
5073.282126,57709,125,10,26,600.0,20110130
4636.54647,26802,66,7,43,316.8,20110101
5296.838482,0,73,33,44,152.080908,20110114
6273.911874,18577,86,21,76,412.8,20110216
8002.308333,0,107,3,65,513.6,20110111
15563.36944,0,253,15,40,1214.4,20110119
4723.821588,21546,119,20,66,625.395925,20110225
8436.350708,49182,70,6,86,165.410515,20110116
7153.208425,32238,91,15,80,439.781453,20110223
6990.691643,0,68,24,2,326.4,20110221
6375.079233,98118,83,28,68,398.4,20110207
27990.35769,22971,101,24,8,562.021558,20110124
4971.727892,49161,63,16,41,171.746945,20110226
7611.949286,90252,95,1,77,122.924197,20110225
2422.194555,25036,61,11,30,292.8,20110116
4647.423581,28314,121,21,37,580.8,20110211
7765.228166,56337,97,26,25,465.6,20110127
6189.443994,99074,77,4,40,208.38907,20110106
3520.696547,31708,94,3,43,451.2,20110202
2678.457672,0,83,3,85,398.4,20110211
6274.564531,0,67,23,39,431.32052,20110110
4650.063763,28215,65,15,26,468.0,20110110
12010.93726,0,119,3,24,856.8,20110205
10193.77423,21119,128,1,79,614.4,20110115
15862.17507,0,66,14,16,475.2,20110129
17254.03699,0,69,33,49,331.2,20110114
5294.230247,0,70,9,19,20.521312,20110203
6274.447705,13662,85,29,37,408.0,20110214
8007.399376,0,112,12,93,537.6,20110102
30966.31981,0,109,18,2,691.401424,20110101
2666.976685,79251,67,10,32,321.6,20110208
